date,L_wb,P_lake,E_lake,Q_in,Q_out
1860-02-15,1134.5750884283375,1.3888580748294336e-06,3.9260253151455387,1.040028048798918e-06,0.9453010336817842
1860-02-16,1134.5700775116677,0.018336138791895735,4.1205355702115165,0.03378191735778619,0.9424991558446016
1860-02-17,1134.5677981451486,2.4957282888396124,4.217366573605465,0.38189311362618283,0.9396213479132414
1860-02-18,1134.586602562464,20.163161973580173,4.084803174700601,3.6643722699785206,0.9383137534818478
1860-02-19,1134.6303933168836,37.023363272244765,4.187589670718542,11.904109384646288,0.949128566634899
1860-02-20,1134.6306326180643,4.658459003197288,4.377811202010426,0.9332083141873424,0.9745549345278729
1860-02-21,1134.6561392534447,21.010700190487896,4.4973947091872235,9.968024707912742,0.9746948086855601
1860-02-22,1134.658114150248,6.254682850998679,4.4578986963192975,1.1677742029944773,0.9896615544335433
1860-02-23,1134.6597508046139,5.59210268297719,4.350671557599617,1.386048402319945,0.9908251617151704
1860-02-24,1134.6635872509216,6.909854660262334,4.410161266514338,2.32854291143914,0.9917899975109045
1860-02-25,1134.6734946601484,10.650594155081706,4.16570391392232,4.416572483371575,0.9940534978111872
1860-02-26,1134.7001550860255,16.440512657189565,4.111361670380822,15.331185745253382,0.9999108552592617
1860-02-27,1134.7009401146418,4.572805762315501,4.211097837458774,1.4390793278051255,1.0157586363874596
1860-02-28,1134.7096818248588,9.428364926417315,3.915107312026751,4.244679782343364,1.016227179577378
1860-02-29,1134.716965874082,9.672501578004809,3.8637337868361272,2.4967334250746194,1.0214519929354644
1860-03-01,1134.72290810142,9.139950314564057,4.038247082773301,1.8663399695407283,1.0258158635008887
1860-03-02,1134.7177610254869,0.1235065826603832,4.372486301619045,0.13128655886361176,1.029382772915561
1860-03-03,1134.7172023755734,3.7706086338417037,4.300153920052427,0.9971881769035525,1.0262928042831303
1860-03-04,1134.7175838018425,4.54864543469997,4.502636921264336,1.3613754638460598,1.0259577081239124
1860-03-05,1134.7166049012037,3.3756334619634702,4.14849599864702,0.8201483918507668,1.0261864938945877
1860-03-06,1134.727018429992,12.317347282701972,4.21208912508583,3.3338700155751537,1.0255993846614464
1860-03-07,1134.733221477034,9.023876875948007,4.226156927749963,2.4371807917796136,1.0318536982364093
1860-03-08,1134.7342659472333,5.091513712907816,4.338683789913099,1.3272285744823467,1.0355882979557796
1860-03-09,1134.7326672887236,2.831793067644738,4.316904885068001,0.9226711054269817,1.0362177974367404
1860-03-10,1134.7285655376604,1.106419941756867,4.419233869382385,0.2463172324373703,1.035254368150657
1860-03-11,1134.7233288542934,0.08107834931721199,4.316743784227145,0.03176658168860042,1.0327845135912606
1860-03-12,1134.7183189790128,0.2134793825751782,4.3115787355034465,0.11785964419514317,1.0296355718760888
1860-03-13,1134.713655838946,0.40053141886510213,4.199389681029558,0.16234573287596135,1.0266275376114617
1860-03-14,1134.7094826819591,0.48192967002239273,4.07204173692934,0.44078674416113744,1.0238316641540297
1860-03-15,1134.7062899103205,1.718499284551489,4.354829700217577,0.4648915947309402,1.021332817795367
1860-03-16,1134.7012235910909,0.0,4.046896141108006,0.0,1.0194230885383704
1860-03-17,1134.6962133497068,0.013294566239404676,4.061586136383669,0.0544465847588679,1.0163963987669928
1860-03-18,1134.6914449575181,0.13048776102985518,3.983154240650346,0.09768194909973123,1.0134076580683142
1860-03-19,1134.6920365760516,4.76761988144592,4.095135355193006,0.9297013014036483,1.0105672942735369
1860-03-20,1134.6882369276693,0.9440268091956628,4.011575840889815,0.27882013228641045,1.0109194829865902
1860-03-21,1134.6843369668695,0.7977890967421862,3.955718501514392,0.2666272423017171,1.008658637611782
1860-03-22,1134.6806503237558,0.977347670953573,4.022386747356598,0.3647367129401319,1.0063407500321602
1860-03-23,1134.678573276587,2.7584424386392334,4.39276641465882,0.5614289159650591,1.0041521085764331
1860-03-24,1134.6863557825072,10.872227402790687,4.215147211443302,2.1283458158916706,1.0029200869904225
1860-03-25,1134.6848310361884,2.9344627423155782,3.995152796727701,0.5434840062060109,1.0075402705612864
1860-03-26,1134.6806635601856,0.6552751195837124,3.9953074669359587,0.17919058973642168,1.006634245046472
1860-03-27,1134.6757675281667,0.3098618959063507,4.302436684079623,0.10070273176966232,1.004159962336131
1860-03-28,1134.6745455172859,3.1846161229096346,4.146045968672857,0.7406760003218513,1.0012570356320147
1860-03-29,1134.682990673519,10.190481694525706,4.255625518908485,3.5108332041519468,1.000533146631696
1860-03-30,1134.7113272628935,18.341186425027274,4.333293363081545,15.334237533965117,1.0055412214229789
1860-03-31,1134.7179903456863,8.724851815777262,4.2175407301645675,3.178208664101784,1.0224369567726543
1860-04-01,1134.7188643772995,5.32730409430838,4.619127769760058,1.1922856621650073,1.0264303738220517
1860-04-02,1134.7153223388787,1.6549619201033996,4.7969269679693545,0.6268814187108179,1.0269547916821706
1860-04-03,1134.7146208497222,3.919610779263263,4.738969134636982,1.1426996045327436,1.0248304056386361
1860-04-04,1134.7276538392514,14.192100674131362,4.680025693377514,4.545324488557824,1.0244099401528235
1860-04-05,1134.7456160942331,17.756766870148617,4.28133560781807,5.519059659790881,1.0322359403711512
1860-04-06,1134.7503538616497,8.244464379568113,4.341534005475514,1.8779079384599562,1.0430708956884165
1860-04-07,1134.7533917514052,6.994407822811444,4.48097203225805,1.5703921893848747,1.045938224576433
1860-04-08,1134.770302827073,17.649894731746375,4.7139223253240345,5.022882118800418,1.0477788571589357
1860-04-09,1134.7811061885081,13.185248811105382,4.681905987174739,3.3580734742284473,1.0580548630284226
1860-04-10,1134.8001480701446,18.961154413750346,4.543710779214819,5.689083902125534,1.0646459001882007
1860-04-11,1134.8176738201928,17.54666266581532,4.6354766508485605,5.690877295637947,1.0763132622689637
